River,Gauge Site,Date,Up Stream,Down Stream
INDUS,Sukkar,10-Sept-22,182260,182260
INDUS,Kotri,10-Sept-22,626193,600018
JHELUM,Kotli,10-Sept-22,-,5380
JHELUM,Mangla,10-Sept-22,18000,12115
JHELUM,Rasul,10-Sept-22,11620,NIL
CHENAB,Marala,10-Sept-22,47445,16865
CHENAB,Khanki,10-Sept-22,13205,5598
CHENAB,Qadirabad,10-Sept-22,20000,NIL
CHENAB,Trimmu,10-Sept-22,28254,12904
CHENAB,Punjnad,10-Sept-22,23256,9256
RAVI,Jassar,10-Sept-22,-,5845
RAVI,Shahdara,10-Sept-22,-,16168
RAVI,Balloki,10-Sept-22,29715,4515
RAVI,Sidhnai,10-Sept-22,26395,9105
SUTLEJ,Bhakara**,10-Sept-22,,
SUTLEJ,Sulemanki,10-Sept-22,13772,1167
SUTLEJ,Islam,10-Sept-22,2461,1231
INDUS,Kalabagh,10-Sept-22,165575,157575
INDUS,Chashma,10-Sept-22,200082,181882
INDUS,Taunsa,10-Sept-22,170899,153899
INDUS,Guddu,10-Sept-22,165161,158537
INDUS,Sukkar,10-Sept-22,177860,177860
INDUS,Kotri,10-Sept-22,626193,600018
JHELUM,Kotli,10-Sept-22,-,7100
JHELUM,Mangla,10-Sept-22,18000,5615
JHELUM,Rasul,10-Sept-22,10270,NIL
CHENAB,Marala,10-Sept-22,52723,22218
CHENAB,Khanki,10-Sept-22,25296,18689
CHENAB,Qadirabad,10-Sept-22,17000,NIL
CHENAB,Trimmu,10-Sept-22,28254,12904
CHENAB,Punjnad,10-Sept-22,23256,9256
RAVI,Jassar,10-Sept-22,-,5845
RAVI,Shahdara,10-Sept-22,-,15761
RAVI,Balloki,10-Sept-22,30930,5630
RAVI,Sidhnai,10-Sept-22,25165,7875
SUTLEJ,Bhakara**,10-Sept-22,,
SUTLEJ,Sulemanki,10-Sept-22,13772,1167
SUTLEJ,Islam,10-Sept-22,2461,1231
INDUS,Kalabagh,10-Sept-22,165575,157575
INDUS,Chashma,10-Sept-22,178106,159906
INDUS,Taunsa,10-Sept-22,170899,153899
INDUS,Guddu,10-Sept-22,165161,158537
INDUS,Sukkar,10-Sept-22,177860,177860
INDUS,Kotri,10-Sept-22,626193,600018
JHELUM,Kotli,10-Sept-22,-,5380
JHELUM,Mangla,10-Sept-22,37000,25715
JHELUM,Rasul,10-Sept-22,9700,Nil
CHENAB,Marala,10-Sept-22,42017,11512
CHENAB,Khanki,10-Sept-22,15254,7464
CHENAB,Qadirabad,10-Sept-22,17900,Nil
CHENAB,Trimmu,10-Sept-22,28254,12904
CHENAB,Punjnad,10-Sept-22,23256,9256
RAVI,Jassar,10-Sept-22,-,5845
RAVI,Shahdara,10-Sept-22,-,14945
RAVI,Balloki,10-Sept-22,32050,6750
RAVI,Sidhnai,10-Sept-22,25165,7878
SUTLEJ,Bhakara**,10-Sept-22,,
SUTLEJ,Sulemanki,10-Sept-22,13772,1167
SUTLEJ,Islam,10-Sept-22,2461,1231
INDUS,Kalabagh,11-Sept-22,174791,166791
INDUS,Chashma,11-Sept-22,181738,163538
INDUS,Taunsa,11-Sept-22,481345,164345
INDUS,Guddu,11-Sept-22,163022,156098
INDUS,Sukkar,11-Sept-22,177666,176055
INDUS,Kotri,11-Sept-22,626193,600018
JHELUM,Kotli,11-Sept-22,-,5640
JHELUM,Mangla,11-Sept-22,28000,14355
JHELUM,Rasul,11-Sept-22,9375,Nil
CHENAB,Marala,11-Sept-22,63429,32924
CHENAB,Khanki,11-Sept-22,23096,15306
CHENAB,Qadirabad,11-Sept-22,19025,Nil
CHENAB,Trimmu,11-Sept-22,23444,8094
CHENAB,Punjnad,11-Sept-22,23256,9256
RAVI,Jassar,11-Sept-22,-,5845
RAVI,Shahdara,11-Sept-22,-,14945
RAVI,Balloki,11-Sept-22,34290,8990
RAVI,Sidhnai,11-Sept-22,24561,7271
SUTLEJ,Bhakara**,11-Sept-22,,
SUTLEJ,Sulemanki,11-Sept-22,13018,413
SUTLEJ,Islam,11-Sept-22,2029,799
INDUS,Kalabagh,11-Sept-22,185678,177678
INDUS,Chashma,11-Sept-22,182021,163821
INDUS,Taunsa,11-Sept-22,181345,164345
INDUS,Guddu,11-Sept-22,163498,156098
INDUS,Sukkar,11-Sept-22,177666,176055
INDUS,Kotri,11-Sept-22,620092,593597
JHELUM,Kotli,11-Sept-22,-,6180
JHELUM,Mangla,11-Sept-22,47000,10515
JHELUM,Rasul,11-Sept-22,9975,-
CHENAB,Marala,11-Sept-22,45791,15286
CHENAB,Khanki,11-Sept-22,32204,24414
CHENAB,Qadirabad,11-Sept-22,22018,2318
CHENAB,Trimmu,11-Sept-22,23444,8094
CHENAB,Punjnad,11-Sept-22,23256,9256
RAVI,Jassar,11-Sept-22,-,6184
RAVI,Shahdara,11-Sept-22,-,14945
RAVI,Balloki,11-Sept-22,34290,8990
RAVI,Sidhnai,11-Sept-22,22559,5269
SUTLEJ,Bhakara**,11-Sept-22,,
SUTLEJ,Sulemanki,11-Sept-22,13018,413
SUTLEJ,Islam,11-Sept-22,1230,-
INDUS,Kalabagh,11-Sept-22,174473,166473
INDUS,Chashma,11-Sept-22,203099,184849
INDUS,Taunsa,11-Sept-22,181345,164345
INDUS,Guddu,11-Sept-22,169472,162072
INDUS,Sukkar,11-Sept-22,177666,176055
INDUS,Kotri,11-Sept-22,620092,593597
JHELUM,Kotli,11-Sept-22,-,6450
JHELUM,Mangla,11-Sept-22,44000,8115
JHELUM,Rasul,11-Sept-22,20465,7990
CHENAB,Marala,11-Sept-22,45716,15286
CHENAB,Khanki,11-Sept-22,31756,24414
CHENAB,Qadirabad,11-Sept-22,31133,11133
CHENAB,Trimmu,11-Sept-22,23444,8094
CHENAB,Punjnad,11-Sept-22,23256,9256
RAVI,Jassar,11-Sept-22,-,6184
RAVI,Shahdara,11-Sept-22,-,14945
RAVI,Balloki,11-Sept-22,34270,7870
RAVI,Sidhnai,11-Sept-22,21237,3947
SUTLEJ,Bhakara**,11-Sept-22,-,-
SUTLEJ,Sulemanki,11-Sept-22,13245,217
SUTLEJ,Islam,11-Sept-22,1230,Nil
INDUS,Kalabagh,11-Sept-22,174473,166473
INDUS,Chashma,11-Sept-22,206567,188027
INDUS,Taunsa,11-Sept-22,187415,170415
INDUS,Guddu,11-Sept-22,169472,162072
INDUS,Sukkar,11-Sept-22,177666,176055
INDUS,Kotri,11-Sept-22,613092,587197
JHELUM,Kotli,11-Sept-22,-,5120
JHELUM,Mangla,11-Sept-22,30000,22615
JHELUM,Rasul,11-Sept-22,12475,NIL
CHENAB,Marala,11-Sept-22,52648,22218
CHENAB,Khanki,11-Sept-22,27306,19928
CHENAB,Qadirabad,11-Sept-22,31133,11133
CHENAB,Trimmu,11-Sept-22,23444,8094
CHENAB,Punjnad,11-Sept-22,28666,14666
RAVI,Jassar,11-Sept-22,-,6184
RAVI,Shahdara,11-Sept-22,-,15761
RAVI,Balloki,11-Sept-22,34270,7870
RAVI,Sidhnai,11-Sept-22,20234,2644
SUTLEJ,Bhakara**,11-Sept-22,-,-
SUTLEJ,Sulemanki,11-Sept-22,13245,217
SUTLEJ,Islam,11-Sept-22,1230,Nil
INDUS,Kalabagh,12-Sept-22,194575,186575
INDUS,Chashma,12-Sept-22,217614,199014
INDUS,Taunsa,12-Sept-22,187415,170415
INDUS,Guddu,12-Sept-22,169472,162072
INDUS,Sukkar,12-Sept-22,167963,165825
INDUS,Kotri,12-Sept-22,607770,581900
JHELUM,Kotli,12-Sept-22,-,3600
JHELUM,Mangla,12-Sept-22,28000,11555
JHELUM,Rasul,12-Sept-22,12475,NIL
CHENAB,Marala,12-Sept-22,52648,22218
CHENAB,Khanki,12-Sept-22,25153,17775
CHENAB,Qadirabad,12-Sept-22,31133,11133
CHENAB,Trimmu,12-Sept-22,23444,8094
CHENAB,Punjnad,12-Sept-22,30085,16085
RAVI,Jassar,12-Sept-22,-,6184
RAVI,Shahdara,12-Sept-22,-,15353
RAVI,Balloki,12-Sept-22,34270,7870
RAVI,Sidhnai,12-Sept-22,18912,-
SUTLEJ,Bhakara**,12-Sept-22,-,-
SUTLEJ,Sulemanki,12-Sept-22,13028,NIL
SUTLEJ,Islam,12-Sept-22,1230,Nil
INDUS,Kalabagh,12-Sept-22,180959,172959
INDUS,Chashma,12-Sept-22,231254,212654
INDUS,Taunsa,12-Sept-22,187415,170415
INDUS,Guddu,12-Sept-22,154533,147133
INDUS,Sukkar,12-Sept-22,167963,167963
INDUS,Kotri,12-Sept-22,593376,568026
JHELUM,Kotli,12-Sept-22,-,5380
JHELUM,Mangla,12-Sept-22,27000,12715
JHELUM,Rasul,12-Sept-22,11975,-
CHENAB,Marala,12-Sept-22,47295,16865
CHENAB,Khanki,12-Sept-22,27270,19928
CHENAB,Qadirabad,12-Sept-22,26295,6295
CHENAB,Trimmu,12-Sept-22,23444,8094
CHENAB,Punjnad,12-Sept-22,30085,16085
RAVI,Jassar,12-Sept-22,-,6014
RAVI,Shahdara,12-Sept-22,-,15353
RAVI,Balloki,12-Sept-22,34270,7870
RAVI,Sidhnai,12-Sept-22,18251,661
SUTLEJ,Bhakara**,12-Sept-22,N.R,N.R
SUTLEJ,Sulemanki,12-Sept-22,13028,-
SUTLEJ,Islam,12-Sept-22,1230,-
INDUS,Kalabagh,12-Sept-22,180959,172959
INDUS,Chashma,12-Sept-22,216782,198082
INDUS,Taunsa,12-Sept-22,175383,158383
INDUS,Guddu,12-Sept-22,159034,147517
INDUS,Sukkar,12-Sept-22,167963,165825
INDUS,Kotri,12-Sept-22,588276,568026
JHELUM,Kotli,12-Sept-22,-,4620
JHELUM,Mangla,12-Sept-22,25000,17215
JHELUM,Rasul,12-Sept-22,14425,-
CHENAB,Marala,12-Sept-22,52648,22218
CHENAB,Khanki,12-Sept-22,31985,24414
CHENAB,Qadirabad,12-Sept-22,28670,8670
CHENAB,Trimmu,12-Sept-22,21637,6287
CHENAB,Punjnad,12-Sept-22,29885,16085
RAVI,Jassar,12-Sept-22,-,6353
RAVI,Shahdara,12-Sept-22,-,14945
RAVI,Balloki,12-Sept-22,34150,6750
RAVI,Sidhnai,12-Sept-22,18251,661
SUTLEJ,Bhakara**,12-Sept-22,,
SUTLEJ,Sulemanki,12-Sept-22,12548,-
SUTLEJ,Islam,12-Sept-22,1230,-
INDUS,Kalabagh,12-Sept-22,170306,162306
INDUS,Chashma,12-Sept-22,210496,191796
INDUS,Taunsa,12-Sept-22,181395,164395
INDUS,Guddu,12-Sept-22,159034,147517
INDUS,Sukkar,12-Sept-22,167963,165825
INDUS,Kotri,12-Sept-22,588276,568026
JHELUM,Kotli,12-Sept-22,-,3900
JHELUM,Mangla,12-Sept-22,28000,19715
JHELUM,Rasul,12-Sept-22,13775,Nil
CHENAB,Marala,12-Sept-22,52648,22168
CHENAB,Khanki,12-Sept-22,29657,22086
CHENAB,Qadirabad,12-Sept-22,32427,12427
CHENAB,Trimmu,12-Sept-22,21637,6287
CHENAB,Punjnad,12-Sept-22,29004,15204
RAVI,Jassar,12-Sept-22,-,6353
RAVI,Shahdara,12-Sept-22,-,14945
RAVI,Balloki,12-Sept-22,34150,6750
RAVI,Sidhnai,12-Sept-22,18051,661
SUTLEJ,Bhakara**,12-Sept-22,,
SUTLEJ,Sulemanki,12-Sept-22,12548,-
SUTLEJ,Islam,12-Sept-22,1230,-
INDUS,Kalabagh,13-Sept-22,173169,165169
INDUS,Chashma,13-Sept-22,206904,188204
INDUS,Taunsa,13-Sept-22,181395,164395
INDUS,Guddu,13-Sept-22,165173,153656
INDUS,Sukkar,13-Sept-22,162096,159958
INDUS,Kotri,13-Sept-22,575435,555185
JHELUM,Kotli,13-Sept-22,-,4870
JHELUM,Mangla,13-Sept-22,18000,8215
JHELUM,Rasul,13-Sept-22,11775,-
CHENAB,Marala,13-Sept-22,52648,22168
CHENAB,Khanki,13-Sept-22,31985,24414
CHENAB,Qadirabad,13-Sept-22,32427,12427
CHENAB,Trimmu,13-Sept-22,21637,6287
CHENAB,Punjnad,13-Sept-22,29004,15204
RAVI,Jassar,13-Sept-22,-,6353
RAVI,Shahdara,13-Sept-22,-,15353
RAVI,Balloki,13-Sept-22,36390,8990
RAVI,Sidhnai,13-Sept-22,18712,1322
SUTLEJ,Bhakara**,13-Sept-22,,
SUTLEJ,Sulemanki,13-Sept-22,12912,-
SUTLEJ,Islam,13-Sept-22,1230,-
INDUS,Kalabagh,13-Sept-22,173169,165169
INDUS,Chashma,13-Sept-22,207953,189253
INDUS,Taunsa,13-Sept-22,184073,167073
INDUS,Guddu,13-Sept-22,165251,153656
INDUS,Sukkar,13-Sept-22,162096,159958
INDUS,Kotri,13-Sept-22,563872,542222
JHELUM,Kotli,13-Sept-22,-,4870
JHELUM,Mangla,13-Sept-22,17000,12515
JHELUM,Rasul,13-Sept-22,10775,-
CHENAB,Marala,13-Sept-22,41992,11512
CHENAB,Khanki,13-Sept-22,29828,22197
CHENAB,Qadirabad,13-Sept-22,28670,8670
CHENAB,Trimmu,13-Sept-22,21637,6287
CHENAB,Punjnad,13-Sept-22,29004,15204
RAVI,Jassar,13-Sept-22,-,6184
RAVI,Shahdara,13-Sept-22,-,15353
RAVI,Balloki,13-Sept-22,35320,7870
RAVI,Sidhnai,13-Sept-22,18712,1322
SUTLEJ,Bhakara**,13-Sept-22,28807,25500
SUTLEJ,Sulemanki,13-Sept-22,12912,-
SUTLEJ,Islam,13-Sept-22,1230,-
INDUS,Kalabagh,13-Sept-22,151129,143129
INDUS,Chashma,13-Sept-22,204139,185439
INDUS,Taunsa,13-Sept-22,187466,170466
INDUS,Guddu,13-Sept-22,166426,155641
INDUS,Sukkar,13-Sept-22,158800,156662
INDUS,Kotri,13-Sept-22,545543,522928
JHELUM,Kotli,13-Sept-22,-,4130
JHELUM,Mangla,13-Sept-22,21000,13615
JHELUM,Rasul,13-Sept-22,11075,-
CHENAB,Marala,13-Sept-22,41992,11512
CHENAB,Khanki,13-Sept-22,32045,24414
CHENAB,Qadirabad,13-Sept-22,31133,11133
CHENAB,Trimmu,13-Sept-22,21637,6287
CHENAB,Punjnad,13-Sept-22,24839,11039
RAVI,Jassar,13-Sept-22,-,6184
RAVI,Shahdara,13-Sept-22,-,15353
RAVI,Balloki,13-Sept-22,35320,7870
RAVI,Sidhnai,13-Sept-22,20034,2444
SUTLEJ,Bhakara**,13-Sept-22,,
SUTLEJ,Sulemanki,13-Sept-22,13459,442
SUTLEJ,Islam,13-Sept-22,1230,-
INDUS,Kalabagh,13-Sept-22,140324,132324
INDUS,Chashma,13-Sept-22,215016,196316
INDUS,Taunsa,13-Sept-22,187466,170466
INDUS,Guddu,13-Sept-22,166426,155641
INDUS,Sukkar,13-Sept-22,158800,156662
INDUS,Kotri,13-Sept-22,545543,522928
JHELUM,Kotli,13-Sept-22,-,3440
JHELUM,Mangla,13-Sept-22,26000,24915
JHELUM,Rasul,13-Sept-22,11125,-
CHENAB,Marala,13-Sept-22,41992,11512
CHENAB,Khanki,13-Sept-22,23149,15518
CHENAB,Qadirabad,13-Sept-22,28670,8670
CHENAB,Trimmu,13-Sept-22,22858,7508
CHENAB,Punjnad,13-Sept-22,24839,11039
RAVI,Jassar,13-Sept-22,-,6184
RAVI,Shahdara,13-Sept-22,-,14945
RAVI,Balloki,13-Sept-22,35320,7870
RAVI,Sidhnai,13-Sept-22,20034,2444
SUTLEJ,Bhakara**,13-Sept-22,,
SUTLEJ,Sulemanki,13-Sept-22,13459,442
SUTLEJ,Islam,13-Sept-22,1230,-
INDUS,Kalabagh,14-Sept-22,150175,142175
INDUS,Chashma,14-Sept-22,203539,184839
INDUS,Taunsa,14-Sept-22,187466,170466
INDUS,Guddu,14-Sept-22,166436,154678
INDUS,Sukkar,14-Sept-22,157995,155495
INDUS,Kotri,14-Sept-22,525696,508981
JHELUM,Kotli,14-Sept-22,-,3900
JHELUM,Mangla,14-Sept-22,18000,13415
JHELUM,Rasul,14-Sept-22,11125,-
CHENAB,Marala,14-Sept-22,41992,11512
CHENAB,Khanki,14-Sept-22,16961,9330
CHENAB,Qadirabad,14-Sept-22,26295,6295
CHENAB,Trimmu,14-Sept-22,22858,7508
CHENAB,Punjnad,14-Sept-22,21952,8152
RAVI,Jassar,14-Sept-22,-,6184
RAVI,Shahdara,14-Sept-22,-,14945
RAVI,Balloki,14-Sept-22,35820,7870
RAVI,Sidhnai,14-Sept-22,20034,2644
SUTLEJ,Bhakara**,14-Sept-22,,
SUTLEJ,Sulemanki,14-Sept-22,14458,1441
SUTLEJ,Islam,14-Sept-22,1230,-
INDUS,Kalabagh,14-Sept-22,150175,142175
INDUS,Chashma,14-Sept-22,193366,174666
INDUS,Taunsa,14-Sept-22,187466,170466
INDUS,Guddu,14-Sept-22,164946,154678
INDUS,Sukkar,14-Sept-22,157995,155495
INDUS,Kotri,14-Sept-22,504827,487312
JHELUM,Kotli,14-Sept-22,-,3900
JHELUM,Mangla,14-Sept-22,17000,15515
JHELUM,Rasul,14-Sept-22,9325,-
CHENAB,Marala,14-Sept-22,41992,11512
CHENAB,Khanki,14-Sept-22,13253,5598
CHENAB,Qadirabad,14-Sept-22,18000,-
CHENAB,Trimmu,14-Sept-22,22858,7508
CHENAB,Punjnad,14-Sept-22,19363,5563
RAVI,Jassar,14-Sept-22,-,6014
RAVI,Shahdara,14-Sept-22,-,14945
RAVI,Balloki,14-Sept-22,35820,7870
RAVI,Sidhnai,14-Sept-22,20695,3305
SUTLEJ,Bhakara**,14-Sept-22,N.R,N.R
SUTLEJ,Sulemanki,14-Sept-22,14458,1441
SUTLEJ,Islam,14-Sept-22,1230,-
INDUS,Kalabagh,14-Sept-22,144745,136745
INDUS,Chashma,14-Sept-22,190308,171558
INDUS,Taunsa,14-Sept-22,187466,170466
INDUS,Guddu,14-Sept-22,166431,153656
INDUS,Sukkar,14-Sept-22,157995,155495
INDUS,Kotri,14-Sept-22,492417,472782
JHELUM,Kotli,14-Sept-22,-,3440
JHELUM,Mangla,14-Sept-22,16000,16215
JHELUM,Rasul,14-Sept-22,8325,-
CHENAB,Marala,14-Sept-22,41992,11512
CHENAB,Khanki,14-Sept-22,16985,9330
CHENAB,Qadirabad,14-Sept-22,15000,-
CHENAB,Trimmu,14-Sept-22,22858,7508
CHENAB,Punjnad,14-Sept-22,19363,5563
RAVI,Jassar,14-Sept-22,-,6014
RAVI,Shahdara,14-Sept-22,-,14945
RAVI,Balloki,14-Sept-22,35820,7870
RAVI,Sidhnai,14-Sept-22,20695,3305
SUTLEJ,Bhakara**,14-Sept-22,,
SUTLEJ,Sulemanki,14-Sept-22,14604,1441
SUTLEJ,Islam,14-Sept-22,1230,-
INDUS,Kalabagh,14-Sept-22,162514,154514
INDUS,Chashma,14-Sept-22,190873,172123
INDUS,Taunsa,14-Sept-22,187466,170466
INDUS,Guddu,14-Sept-22,166431,153656
INDUS,Sukkar,14-Sept-22,157995,155495
INDUS,Kotri,14-Sept-22,492417,472782
JHELUM,Kotli,14-Sept-22,-,2780
JHELUM,Mangla,14-Sept-22,20000,11555
JHELUM,Rasul,14-Sept-22,8325,-
CHENAB,Marala,14-Sept-22,41992,11512
CHENAB,Khanki,14-Sept-22,16985,9330
CHENAB,Qadirabad,14-Sept-22,15000,-
CHENAB,Trimmu,14-Sept-22,22858,7508
CHENAB,Punjnad,14-Sept-22,19413,5563
RAVI,Jassar,14-Sept-22,-,6014
RAVI,Shahdara,14-Sept-22,-,14945
RAVI,Balloki,14-Sept-22,35820,7820
RAVI,Sidhnai,14-Sept-22,20695,3305
SUTLEJ,Bhakara**,14-Sept-22,,
SUTLEJ,Sulemanki,14-Sept-22,14604,1441
SUTLEJ,Islam,14-Sept-22,1230,-
INDUS,Kalabagh,15-Sept-22,152084,144084
INDUS,Chashma,15-Sept-22,186747,167997
INDUS,Taunsa,15-Sept-22,191549,172549
INDUS,Guddu,15-Sept-22,166431,153656
INDUS,Sukkar,15-Sept-22,155948,153810
INDUS,Kotri,15-Sept-22,452265,428850
JHELUM,Kotli,15-Sept-22,-,3440
JHELUM,Mangla,15-Sept-22,20000,8015
JHELUM,Rasul,15-Sept-22,8325,-
CHENAB,Marala,15-Sept-22,41992,11512
CHENAB,Khanki,15-Sept-22,13253,5598
CHENAB,Qadirabad,15-Sept-22,26295,6295
CHENAB,Trimmu,15-Sept-22,22858,7508
CHENAB,Punjnad,15-Sept-22,18935,5085
RAVI,Jassar,15-Sept-22,-,6014
RAVI,Shahdara,15-Sept-22,-,14537
RAVI,Balloki,15-Sept-22,33880,5630
RAVI,Sidhnai,15-Sept-22,20368,2978
SUTLEJ,Bhakara**,15-Sept-22,,
SUTLEJ,Sulemanki,15-Sept-22,15350,2091
SUTLEJ,Islam,15-Sept-22,1230,-
INDUS,Kalabagh,15-Sept-22,129627,121627
INDUS,Chashma,15-Sept-22,196352,177602
INDUS,Taunsa,15-Sept-22,191549,172549
INDUS,Guddu,15-Sept-22,168026,153656
INDUS,Sukkar,15-Sept-22,155948,153810
INDUS,Kotri,15-Sept-22,437292,413877
JHELUM,Kotli,15-Sept-22,-,3900
JHELUM,Mangla,15-Sept-22,18000,12315
JHELUM,Rasul,15-Sept-22,10925,-
CHENAB,Marala,15-Sept-22,42042,11512
CHENAB,Khanki,15-Sept-22,13303,5598
CHENAB,Qadirabad,15-Sept-22,15675,-
CHENAB,Trimmu,15-Sept-22,25313,9963
CHENAB,Punjnad,15-Sept-22,18735,5085
RAVI,Jassar,15-Sept-22,-,5845
RAVI,Shahdara,15-Sept-22,-,14537
RAVI,Balloki,15-Sept-22,33015,4565
RAVI,Sidhnai,15-Sept-22,20084,2644
SUTLEJ,Bhakara**,15-Sept-22,N.R,N.R
SUTLEJ,Sulemanki,15-Sept-22,15350,2091
SUTLEJ,Islam,15-Sept-22,1230,-
INDUS,Kalabagh,15-Sept-22,129627,121627
INDUS,Chashma,15-Sept-22,170786,152036
INDUS,Taunsa,15-Sept-22,183591,164591
INDUS,Guddu,15-Sept-22,168616,153656
INDUS,Sukkar,15-Sept-22,155948,153810
INDUS,Kotri,15-Sept-22,424458,401043
JHELUM,Kotli,15-Sept-22,-,3440
JHELUM,Mangla,15-Sept-22,15000,12715
JHELUM,Rasul,15-Sept-22,12425,-
CHENAB,Marala,15-Sept-22,42042,11512
CHENAB,Khanki,15-Sept-22,17035,9330
CHENAB,Qadirabad,15-Sept-22,17025,-
CHENAB,Trimmu,15-Sept-22,30148,14798
CHENAB,Punjnad,15-Sept-22,19135,5085
RAVI,Jassar,15-Sept-22,-,5845
RAVI,Shahdara,15-Sept-22,-,14537
RAVI,Balloki,15-Sept-22,30755,2305
RAVI,Sidhnai,15-Sept-22,20745,3305
SUTLEJ,Bhakara**,15-Sept-22,-,-
SUTLEJ,Sulemanki,15-Sept-22,15403,2091
SUTLEJ,Islam,15-Sept-22,1230,-
INDUS,Kalabagh,15-Sept-22,107669,99669
INDUS,Chashma,15-Sept-22,159325,140575
INDUS,Taunsa,15-Sept-22,183591,164591
INDUS,Guddu,15-Sept-22,168616,153656
INDUS,Sukkar,15-Sept-22,155948,153810
INDUS,Kotri,15-Sept-22,424458,401043
JHELUM,Kotli,15-Sept-22,-,2780
JHELUM,Mangla,15-Sept-22,21000,21015
JHELUM,Rasul,15-Sept-22,11275,-
CHENAB,Marala,15-Sept-22,42042,11512
CHENAB,Khanki,15-Sept-22,15217,7464
CHENAB,Qadirabad,15-Sept-22,18375,-
CHENAB,Trimmu,15-Sept-22,30148,14798
CHENAB,Punjnad,15-Sept-22,19135,5085
RAVI,Jassar,15-Sept-22,-,5845
RAVI,Shahdara,15-Sept-22,-,14537
RAVI,Balloki,15-Sept-22,30755,2305
RAVI,Sidhnai,15-Sept-22,20084,2644
SUTLEJ,Bhakara**,15-Sept-22,-,-
SUTLEJ,Sulemanki,15-Sept-22,15403,2091
SUTLEJ,Islam,15-Sept-22,1230,-
INDUS,Kalabagh,16-Sept-22,111188,103188
INDUS,Chashma,16-Sept-22,148059,129309
INDUS,Taunsa,16-Sept-22,177632,158632
INDUS,Guddu,16-Sept-22,167548,152588
INDUS,Sukkar,16-Sept-22,154730,152482
INDUS,Kotri,16-Sept-22,410088,386293
JHELUM,Kotli,16-Sept-22,-,3210
JHELUM,Mangla,16-Sept-22,17000,13315
JHELUM,Rasul,16-Sept-22,9775,-
CHENAB,Marala,16-Sept-22,38268,7738
CHENAB,Khanki,16-Sept-22,15217,7464
CHENAB,Qadirabad,16-Sept-22,22043,2318
CHENAB,Trimmu,16-Sept-22,30148,14798
CHENAB,Punjnad,16-Sept-22,16600,2550
RAVI,Jassar,16-Sept-22,-,5845
RAVI,Shahdara,16-Sept-22,-,14537
RAVI,Balloki,16-Sept-22,30755,2305
RAVI,Sidhnai,16-Sept-22,19423,1983
SUTLEJ,Bhakara**,16-Sept-22,-,-
SUTLEJ,Sulemanki,16-Sept-22,15579,2415
SUTLEJ,Islam,16-Sept-22,1230,-
INDUS,Kalabagh,16-Sept-22,122290,114290
INDUS,Chashma,16-Sept-22,126601,107851
INDUS,Taunsa,16-Sept-22,177632,158632
INDUS,Guddu,16-Sept-22,167548,152588
INDUS,Sukkar,16-Sept-22,154732,152482
INDUS,Kotri,16-Sept-22,390324,366109
JHELUM,Kotli,16-Sept-22,-,3440
JHELUM,Mangla,16-Sept-22,17000,8715
JHELUM,Rasul,16-Sept-22,8525,-
CHENAB,Marala,16-Sept-22,42042,11512
CHENAB,Khanki,16-Sept-22,13351,5598
CHENAB,Qadirabad,16-Sept-22,19000,-
CHENAB,Trimmu,16-Sept-22,30148,14798
CHENAB,Punjnad,16-Sept-22,16600,2550
RAVI,Jassar,16-Sept-22,-,5845
RAVI,Shahdara,16-Sept-22,-,14537
RAVI,Balloki,16-Sept-22,30755,2305
RAVI,Sidhnai,16-Sept-22,19423,1983
SUTLEJ,Bhakara**,16-Sept-22,27135,28108
SUTLEJ,Sulemanki,16-Sept-22,15579,2415
SUTLEJ,Islam,16-Sept-22,1230,-
INDUS,Kalabagh,16-Sept-22,125127,117127
INDUS,Chashma,16-Sept-22,134928,116178
INDUS,Taunsa,16-Sept-22,172174,153174
INDUS,Guddu,16-Sept-22,167585,152588
INDUS,Sukkar,16-Sept-22,154732,152482
INDUS,Kotri,16-Sept-22,373024,348529
JHELUM,Kotli,16-Sept-22,-,2780
JHELUM,Mangla,16-Sept-22,17000,14515
JHELUM,Rasul,16-Sept-22,9525,Nil
CHENAB,Marala,16-Sept-22,42042,11512
CHENAB,Khanki,16-Sept-22,15217,7464
CHENAB,Qadirabad,16-Sept-22,14000,Nil
CHENAB,Trimmu,16-Sept-22,30148,14798
CHENAB,Punjnad,16-Sept-22,16600,2550
RAVI,Jassar,16-Sept-22,-,5845
RAVI,Shahdara,16-Sept-22,-,14537
RAVI,Balloki,16-Sept-22,30755,2305
RAVI,Sidhnai,16-Sept-22,19423,1983
SUTLEJ,Bhakara**,16-Sept-22,-,-
SUTLEJ,Sulemanki,16-Sept-22,15579,2415
SUTLEJ,Islam,16-Sept-22,1230,Nil
INDUS,Kalabagh,16-Sept-22,119726,117126
INDUS,Chashma,16-Sept-22,143258,124508
INDUS,Taunsa,16-Sept-22,172174,153174
INDUS,Guddu,16-Sept-22,167585,152588
INDUS,Sukkar,16-Sept-22,154732,152482
INDUS,Kotri,16-Sept-22,373024,348529
JHELUM,Kotli,16-Sept-22,-,2990
JHELUM,Mangla,16-Sept-22,18000,28515
JHELUM,Rasul,16-Sept-22,9525,Nil
CHENAB,Marala,16-Sept-22,42042,11512
CHENAB,Khanki,16-Sept-22,13351,5598
CHENAB,Qadirabad,16-Sept-22,14000,Nil
CHENAB,Trimmu,16-Sept-22,30148,14798
CHENAB,Punjnad,16-Sept-22,16600,2550
